Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Kinase Activity (GO:0043549)	4/85	8.735952e-04	9.089391e-03	0	0	1.019496e+01	7.180201e+01	CSF1R;CD74;TREM2;HLA-DRB1
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Migration (GO:0010595)	4/85	8.735952e-04	9.089391e-03	0	0	1.019496e+01	7.180201e+01	GRN;TMSB4X;RAC1;RHOB
GO_Biological_Process_2023	Cellular Response To Cytokine Stimulus (GO:0071345)	7/308	9.048389e-04	9.343147e-03	0	0	4.900975e+00	3.434483e+01	PYCARD;CSF1R;MNDA;GAPDH;AIF1;IL13RA1;HLA-DPA1
GO_Biological_Process_2023	Positive Regulation Of Protein Modification Process (GO:0031401)	6/225	9.380751e-04	9.557021e-03	0	0	5.736229e+00	3.999115e+01	LYN;CSF1R;CD74;TREM2;RAC1;HLA-DRB1
GO_Biological_Process_2023	Positive Regulation Of MAPK Cascade (GO:0043410)	7/310	9.395750e-04	9.557021e-03	0	0	4.868129e+00	3.393126e+01	PYCARD;CSF1R;CD74;MEF2C;TREM2;APOE;HLA-DRB1
GO_Biological_Process_2023	Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428)	3/39	9.726295e-04	9.819955e-03	0	0	1.706529e+01	1.183565e+02	CX3CR1;CLEC7A;RAC1
GO_Biological_Process_2023	Cellular Response To Oxygen-Containing Compound (GO:1901701)	8/406	9.849420e-04	9.871146e-03	0	0	4.260870e+00	2.949769e+01	CD86;PYCARD;LYN;CX3CR1;MEF2C;CD14;FOS;ACTB
GO_Biological_Process_2023	Regulation Of Endothelial Cell Migration (GO:0010594)	4/88	9.946673e-04	9.895850e-03	0	0	9.829365e+00	6.795141e+01	GRN;RAC1;APOE;RHOB
GO_Biological_Process_2023	Negative Regulation Of Intracellular Signal Transduction (GO:1902532)	6/231	1.074419e-03	1.047079e-02	0	0	5.581560e+00	3.815541e+01	PYCARD;LYN;SPI1;TMSB4X;TREM2;HERPUD1
GO_Biological_Process_2023	Positive Regulation Of Phosphorylation (GO:0042327)	6/231	1.074419e-03	1.047079e-02	0	0	5.581560e+00	3.815541e+01	LYN;CSF1R;CD74;TREM2;RAC1;HLA-DRB1
GO_Biological_Process_2023	Regulation Of Respiratory Burst (GO:0060263)	2/10	1.085038e-03	1.047079e-02	0	0	5.074490e+01	3.463918e+02	CLEC7A;RAC1
GO_Biological_Process_2023	Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034135)	2/10	1.085038e-03	1.047079e-02	0	0	5.074490e+01	3.463918e+02	LYN;TREM2
GO_Biological_Process_2023	Positive Regulation Of Response To External Stimulus (GO:0032103)	5/155	1.091892e-03	1.047079e-02	0	0	6.929825e+00	4.726032e+01	PYCARD;GRN;LY86;TREM2;AIF1
GO_Biological_Process_2023	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	6/232	1.098549e-03	1.047079e-02	0	0	5.556581e+00	3.786123e+01	PYCARD;CD74;CLEC7A;TREM2;GAPDH;HLA-DRB1
GO_Biological_Process_2023	Response To Lipopolysaccharide (GO:0032496)	5/159	1.222974e-03	1.157579e-02	0	0	6.748462e+00	4.525836e+01	CD86;PYCARD;CX3CR1;MEF2C;CD14
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	9/525	1.267132e-03	1.185670e-02	0	0	3.715308e+00	2.478482e+01	CD86;PYCARD;LYN;CX3CR1;CD74;CLEC7A;TREM2;GAPDH;HLA-DRB1
GO_Biological_Process_2023	Regulation Of Primary Metabolic Process (GO:0080090)	3/43	1.294547e-03	1.185670e-02	0	0	1.535567e+01	1.021090e+02	PSAP;TREM2;APOE
GO_Biological_Process_2023	Neutrophil Activation Involved In Immune Response (GO:0002283)	2/11	1.321840e-03	1.185670e-02	0	0	4.510431e+01	2.989843e+02	FCER1G;TYROBP
GO_Biological_Process_2023	Phospholipid Efflux (GO:0033700)	2/11	1.321840e-03	1.185670e-02	0	0	4.510431e+01	2.989843e+02	APOC1;APOE
GO_Biological_Process_2023	Cellular Response To Thyroid Hormone Stimulus (GO:0097067)	2/11	1.321840e-03	1.185670e-02	0	0	4.510431e+01	2.989843e+02	CTSH;CTSS
GO_Biological_Process_2023	Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)	2/11	1.321840e-03	1.185670e-02	0	0	4.510431e+01	2.989843e+02	HLA-DRA;HLA-DRB1
GO_Biological_Process_2023	Regulation Of Cell Activation (GO:0050865)	2/11	1.321840e-03	1.185670e-02	0	0	4.510431e+01	2.989843e+02	FCER1G;TREM2
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Migration (GO:0010634)	4/95	1.322244e-03	1.185670e-02	0	0	9.070055e+00	6.012018e+01	GRN;CTSH;RAC1;RHOB
GO_Biological_Process_2023	Positive Regulation Of Supramolecular Fiber Organization (GO:1902905)	4/96	1.374495e-03	1.224468e-02	0	0	8.971014e+00	5.911602e+01	PYCARD;GSN;RAC1;APOE
GO_Biological_Process_2023	Positive Regulation Of Chemotaxis (GO:0050921)	3/44	1.384259e-03	1.225159e-02	0	0	1.498039e+01	9.860976e+01	TMSB4X;TREM2;AIF1
GO_Biological_Process_2023	Negative Regulation Of Gene Expression (GO:0010629)	7/336	1.494422e-03	1.314127e-02	0	0	4.477465e+00	2.913046e+01	SRGN;MSR1;MEF2C;SPI1;APOE;YBX1;GAPDH
GO_Biological_Process_2023	Regulation Of Cytokine Production (GO:0001817)	5/167	1.519631e-03	1.322064e-02	0	0	6.412606e+00	4.161324e+01	LYN;SRGN;TREM2;GAPDH;HLA-DRB1
GO_Biological_Process_2023	Positive Regulation By Symbiont Of Entry Into Host (GO:0075294)	2/12	1.581045e-03	1.322064e-02	0	0	4.059184e+01	2.618039e+02	CD74;HLA-DRB1
GO_Biological_Process_2023	Positive Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000516)	2/12	1.581045e-03	1.322064e-02	0	0	4.059184e+01	2.618039e+02	HLA-DRA;HLA-DRB1
GO_Biological_Process_2023	Positive Regulation Of Calcium-Mediated Signaling (GO:0050850)	2/12	1.581045e-03	1.322064e-02	0	0	4.059184e+01	2.618039e+02	CLEC7A;TREM2
GO_Biological_Process_2023	Response To Thyroid Hormone (GO:0097066)	2/12	1.581045e-03	1.322064e-02	0	0	4.059184e+01	2.618039e+02	CTSH;CTSS
GO_Biological_Process_2023	Positive Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002888)	2/12	1.581045e-03	1.322064e-02	0	0	4.059184e+01	2.618039e+02	SPI1;TYROBP
GO_Biological_Process_2023	Positive Regulation Of Purine Nucleotide Biosynthetic Process (GO:1900373)	2/12	1.581045e-03	1.322064e-02	0	0	4.059184e+01	2.618039e+02	TMSB4X;TREM2
GO_Biological_Process_2023	Positive Regulation Of Viral Entry Into Host Cell (GO:0046598)	2/12	1.581045e-03	1.322064e-02	0	0	4.059184e+01	2.618039e+02	CD74;HLA-DRB1
GO_Biological_Process_2023	Protein Catabolic Process (GO:0030163)	4/102	1.718651e-03	1.428367e-02	0	0	8.419218e+00	5.359855e+01	CTSZ;CTSH;APOE;CTSS
GO_Biological_Process_2023	Cellular Defense Response (GO:0006968)	3/48	1.781842e-03	1.471909e-02	0	0	1.364605e+01	8.638096e+01	CX3CR1;TYROBP;MNDA
GO_Biological_Process_2023	Positive Regulation Of Kinase Activity (GO:0033674)	4/104	1.845537e-03	1.493229e-02	0	0	8.250000e+00	5.193362e+01	CSF1R;CD74;TREM2;HLA-DRB1
GO_Biological_Process_2023	Negative Regulation Of Neuroinflammatory Response (GO:0150079)	2/13	1.862428e-03	1.493229e-02	0	0	3.689981e+01	2.319476e+02	GRN;TREM2
GO_Biological_Process_2023	Regulation Of Immune Effector Process (GO:0002697)	2/13	1.862428e-03	1.493229e-02	0	0	3.689981e+01	2.319476e+02	HLA-DRA;HLA-DRB1
GO_Biological_Process_2023	Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)	2/13	1.862428e-03	1.493229e-02	0	0	3.689981e+01	2.319476e+02	ALDH2;APOE
GO_Biological_Process_2023	Positive Regulation Of Superoxide Anion Generation (GO:0032930)	2/13	1.862428e-03	1.493229e-02	0	0	3.689981e+01	2.319476e+02	TYROBP;CLEC7A
GO_Biological_Process_2023	Regulation Of Neuron Apoptotic Process (GO:0043523)	4/105	1.911353e-03	1.523494e-02	0	0	8.167904e+00	5.113062e+01	MEF2C;GRN;TREM2;APOE
GO_Biological_Process_2023	Receptor Internalization (GO:0031623)	3/51	2.122296e-03	1.649127e-02	0	0	1.279124e+01	7.873335e+01	FCER1G;RAB31;CD9
GO_Biological_Process_2023	Regulation Of Protein Phosphorylation (GO:0001932)	6/265	2.156558e-03	1.649127e-02	0	0	4.840467e+00	2.971679e+01	LYN;CSF1R;CD74;TREM2;RAC1;HLA-DRB1
GO_Biological_Process_2023	Regulation Of Cholesterol Storage (GO:0010885)	2/14	2.165765e-03	1.649127e-02	0	0	3.382313e+01	2.075043e+02	MSR1;TREM2
GO_Biological_Process_2023	Regulation Of Leukocyte Activation (GO:0002694)	2/14	2.165765e-03	1.649127e-02	0	0	3.382313e+01	2.075043e+02	LYN;CD74
GO_Biological_Process_2023	Negative Regulation Of Smooth Muscle Cell Migration (GO:0014912)	2/14	2.165765e-03	1.649127e-02	0	0	3.382313e+01	2.075043e+02	MEF2C;AIF1
GO_Biological_Process_2023	Regulation Of Microglial Cell Activation (GO:1903978)	2/14	2.165765e-03	1.649127e-02	0	0	3.382313e+01	2.075043e+02	GRN;TREM2
GO_Biological_Process_2023	Regulation Of Superoxide Anion Generation (GO:0032928)	2/14	2.165765e-03	1.649127e-02	0	0	3.382313e+01	2.075043e+02	TYROBP;CLEC7A
GO_Biological_Process_2023	Regulation Of ATP Biosynthetic Process (GO:2001169)	2/14	2.165765e-03	1.649127e-02	0	0	3.382313e+01	2.075043e+02	TMSB4X;TREM2
GO_Biological_Process_2023	Positive Regulation Of Signal Transduction (GO:0009967)	6/266	2.197553e-03	1.664036e-02	0	0	4.821604e+00	2.951020e+01	CD63;CD74;LY86;CTSH;TREM2;CTSS
GO_Biological_Process_2023	Positive Regulation Of B Cell Activation (GO:0050871)	3/52	2.244122e-03	1.689911e-02	0	0	1.252956e+01	7.642331e+01	CD74;MEF2C;SPI1
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	7/364	2.348884e-03	1.755755e-02	0	0	4.120388e+00	2.494407e+01	CD74;MEF2C;TYROBP;GSN;CLEC7A;CTSH;TREM2
GO_Biological_Process_2023	Positive Regulation Of Apoptotic Process (GO:0043065)	6/270	2.367449e-03	1.755755e-02	0	0	4.747582e+00	2.870361e+01	PYCARD;GRN;CTSH;MNDA;CTSS;RHOB
GO_Biological_Process_2023	Actin Polymerization Or Depolymerization (GO:0008154)	3/53	2.370205e-03	1.755755e-02	0	0	1.227835e+01	7.421991e+01	GSN;RAC1;AIF1
GO_Biological_Process_2023	B Cell Mediated Immunity (GO:0019724)	2/15	2.490834e-03	1.775162e-02	0	0	3.121978e+01	1.871669e+02	CD74;FCER1G
GO_Biological_Process_2023	Negative Regulation Of Platelet Activation (GO:0010544)	2/15	2.490834e-03	1.775162e-02	0	0	3.121978e+01	1.871669e+02	CD9;APOE
GO_Biological_Process_2023	Regulation Of Monocyte Differentiation (GO:0045655)	2/15	2.490834e-03	1.775162e-02	0	0	3.121978e+01	1.871669e+02	CD74;HLA-DRB1
GO_Biological_Process_2023	Astrocyte Development (GO:0014002)	2/15	2.490834e-03	1.775162e-02	0	0	3.121978e+01	1.871669e+02	C1QA;TREM2
GO_Biological_Process_2023	High-Density Lipoprotein Particle Remodeling (GO:0034375)	2/15	2.490834e-03	1.775162e-02	0	0	3.121978e+01	1.871669e+02	APOC1;APOE
GO_Biological_Process_2023	Positive Regulation Of Syncytium Formation By Plasma Membrane Fusion (GO:0060143)	2/15	2.490834e-03	1.775162e-02	0	0	3.121978e+01	1.871669e+02	TYROBP;TREM2
GO_Biological_Process_2023	Regulation Of Amyloid-Beta Clearance (GO:1900221)	2/15	2.490834e-03	1.775162e-02	0	0	3.121978e+01	1.871669e+02	TREM2;APOE
GO_Biological_Process_2023	Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	3/54	2.500595e-03	1.775162e-02	0	0	1.203699e+01	7.211635e+01	MEF2C;TMSB4X;APOE
GO_Biological_Process_2023	Endocytosis (GO:0006897)	5/189	2.607179e-03	1.841236e-02	0	0	5.639588e+00	3.355265e+01	MSR1;DPYSL2;APOE;CD14;CXCL16
GO_Biological_Process_2023	Pattern Recognition Receptor Signaling Pathway (GO:0002221)	3/56	2.774493e-03	1.943415e-02	0	0	1.158160e+01	6.818420e+01	PYCARD;CD14;CTSS
GO_Biological_Process_2023	Protein Processing (GO:0016485)	4/117	2.832352e-03	1.943415e-02	0	0	7.296091e+00	4.280360e+01	SRGN;CTSH;SEC11A;CTSS
GO_Biological_Process_2023	Antifungal Innate Immune Response (GO:0061760)	2/16	2.837415e-03	1.943415e-02	0	0	2.898834e+01	1.700126e+02	CX3CR1;CLEC7A
GO_Biological_Process_2023	Ruffle Organization (GO:0031529)	2/16	2.837415e-03	1.943415e-02	0	0	2.898834e+01	1.700126e+02	CSF1R;RAC1
GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Migration (GO:2000403)	2/16	2.837415e-03	1.943415e-02	0	0	2.898834e+01	1.700126e+02	PYCARD;AIF1
GO_Biological_Process_2023	Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911)	2/16	2.837415e-03	1.943415e-02	0	0	2.898834e+01	1.700126e+02	AIF1;S100A11
GO_Biological_Process_2023	Positive Regulation Of Protein Phosphorylation (GO:0001934)	7/377	2.855343e-03	1.945916e-02	0	0	3.972973e+00	2.327591e+01	LYN;CX3CR1;CSF1R;CD74;TREM2;RAC1;HLA-DRB1
GO_Biological_Process_2023	Positive Regulation Of Cellular Process (GO:0048522)	9/594	2.926778e-03	1.983887e-02	0	0	3.265427e+00	1.905002e+01	CD86;LYN;CSF1R;GRN;CLEC7A;CTSH;AIF1;ACTB;CXCL16
GO_Biological_Process_2023	Negative Regulation Of Cell Population Proliferation (GO:0008285)	7/379	2.940170e-03	1.983887e-02	0	0	3.951208e+00	2.303273e+01	LYN;FTH1;APLP2;TREM2;APOE;AIF1;S100A11
GO_Biological_Process_2023	Regulation Of Neuron Death (GO:1901214)	3/58	3.066197e-03	2.058732e-02	0	0	1.115933e+01	6.458255e+01	C1QA;MEF2C;TYROBP
GO_Biological_Process_2023	Rac Protein Signal Transduction (GO:0016601)	2/17	3.205288e-03	2.099178e-02	0	0	2.705442e+01	1.553723e+02	RAC1;AIF1
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Proliferation (GO:0070665)	2/17	3.205288e-03	2.099178e-02	0	0	2.705442e+01	1.553723e+02	LYN;CSF1R
GO_Biological_Process_2023	Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591)	2/17	3.205288e-03	2.099178e-02	0	0	2.705442e+01	1.553723e+02	HLA-DRA;HLA-DRB1
GO_Biological_Process_2023	Phospholipid Transport (GO:0015914)	3/59	3.218842e-03	2.099178e-02	0	0	1.095950e+01	6.289365e+01	NPC2;APOC1;APOE
GO_Biological_Process_2023	Regulation Of Type I Interferon Production (GO:0032479)	3/59	3.218842e-03	2.099178e-02	0	0	1.095950e+01	6.289365e+01	TYROBP;CD14;GAPDH
GO_Biological_Process_2023	Positive Regulation Of Proteolysis (GO:0045862)	3/59	3.218842e-03	2.099178e-02	0	0	1.095950e+01	6.289365e+01	CTSH;APOE;CTSS
GO_Biological_Process_2023	Negative Regulation Of Peptidase Activity (GO:0010466)	3/60	3.376074e-03	2.191233e-02	0	0	1.076668e+01	6.127365e+01	CST3;SERPINA1;GAPDH
GO_Biological_Process_2023	Response To Cytokine (GO:0034097)	4/125	3.591938e-03	2.257578e-02	0	0	6.810950e+00	3.833927e+01	IFITM3;CSF1R;CD74;CXCL16
GO_Biological_Process_2023	Negative Regulation Of Viral Entry Into Host Cell (GO:0046597)	2/18	3.594237e-03	2.257578e-02	0	0	2.536224e+01	1.427495e+02	IFITM3;GSN
GO_Biological_Process_2023	Neutrophil Activation (GO:0042119)	2/18	3.594237e-03	2.257578e-02	0	0	2.536224e+01	1.427495e+02	FCER1G;TYROBP
GO_Biological_Process_2023	Response To Axon Injury (GO:0048678)	2/18	3.594237e-03	2.257578e-02	0	0	2.536224e+01	1.427495e+02	TYROBP;TREM2
GO_Biological_Process_2023	Positive Regulation Of Interleukin-4 Production (GO:0032753)	2/18	3.594237e-03	2.257578e-02	0	0	2.536224e+01	1.427495e+02	CD86;FCER1G
GO_Biological_Process_2023	Positive Regulation Of Macrophage Migration (GO:1905523)	2/18	3.594237e-03	2.257578e-02	0	0	2.536224e+01	1.427495e+02	CSF1R;TREM2
GO_Biological_Process_2023	Positive Regulation Of Neutrophil Chemotaxis (GO:0090023)	2/18	3.594237e-03	2.257578e-02	0	0	2.536224e+01	1.427495e+02	CD74;RAC1
GO_Biological_Process_2023	Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)	3/62	3.704472e-03	2.316145e-02	0	0	1.040066e+01	5.822515e+01	PYCARD;CTSH;CTSS
GO_Biological_Process_2023	Regulation Of Intracellular Signal Transduction (GO:1902531)	6/297	3.786179e-03	2.355166e-02	0	0	4.301163e+00	2.398499e+01	PYCARD;LYN;CSF1R;CLEC7A;TMSB4X;TREM2
GO_Biological_Process_2023	Regulation Of Response To External Stimulus (GO:0032101)	4/127	3.801442e-03	2.355166e-02	0	0	6.699526e+00	3.733227e+01	GRN;APLP2;TMSB4X;TREM2
GO_Biological_Process_2023	Negative Regulation Of Fatty Acid Metabolic Process (GO:0045922)	2/19	4.004046e-03	2.451843e-02	0	0	2.386915e+01	1.317684e+02	APLP2;APOC1
GO_Biological_Process_2023	Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635)	2/19	4.004046e-03	2.451843e-02	0	0	2.386915e+01	1.317684e+02	HLA-DRA;HLA-DRB1
GO_Biological_Process_2023	Regulation Of Gene Expression (GO:0010468)	13/1127	4.011453e-03	2.451843e-02	0	0	2.519842e+00	1.390600e+01	LYN;MSR1;CD74;MEF2C;SPI1;GSN;TREM2;YBX1;AIF1;TYROBP;CLEC7A;CTSH;APOE
GO_Biological_Process_2023	Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	4/130	4.131009e-03	2.513645e-02	0	0	6.539021e+00	3.589421e+01	LYN;CSF1R;CD74;TREM2
GO_Biological_Process_2023	Synapse Organization (GO:0050808)	4/131	4.245022e-03	2.571540e-02	0	0	6.487205e+00	3.543317e+01	C1QB;CX3CR1;C1QA;C1QC
GO_Biological_Process_2023	Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	4/132	4.361142e-03	2.630193e-02	0	0	6.436198e+00	3.498087e+01	LYN;CSF1R;APOE;RAC1
GO_Biological_Process_2023	Negative Regulation Of Endopeptidase Activity (GO:0010951)	3/66	4.418151e-03	2.639399e-02	0	0	9.738341e+00	5.280161e+01	CST3;SERPINA1;GAPDH
GO_Biological_Process_2023	Cellular Response To Type II Interferon (GO:0071346)	3/66	4.418151e-03	2.639399e-02	0	0	9.738341e+00	5.280161e+01	GAPDH;AIF1;HLA-DPA1
GO_Biological_Process_2023	Negative Regulation Of Viral Life Cycle (GO:1903901)	2/20	4.434500e-03	2.639399e-02	0	0	2.254195e+01	1.221400e+02	IFITM3;GSN
GO_Biological_Process_2023	Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	4/134	4.599781e-03	2.725870e-02	0	0	6.336538e+00	3.410164e+01	MEF2C;MNDA;HLA-DRB1;HLA-DPA1
GO_Biological_Process_2023	Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483)	2/21	4.885387e-03	2.857847e-02	0	0	2.135446e+01	1.136379e+02	HLA-DRA;HLA-DRB1
GO_Biological_Process_2023	Positive Regulation Of Granulocyte Chemotaxis (GO:0071624)	2/21	4.885387e-03	2.857847e-02	0	0	2.135446e+01	1.136379e+02	CD74;RAC1
GO_Biological_Process_2023	Macrophage Differentiation (GO:0030225)	2/21	4.885387e-03	2.857847e-02	0	0	2.135446e+01	1.136379e+02	CSF1R;HLA-DRB1
GO_Biological_Process_2023	Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431)	2/22	5.356497e-03	3.042044e-02	0	0	2.028571e+01	1.060830e+02	LYN;FCER1G
GO_Biological_Process_2023	Fc-epsilon Receptor Signaling Pathway (GO:0038095)	2/22	5.356497e-03	3.042044e-02	0	0	2.028571e+01	1.060830e+02	LYN;FCER1G
GO_Biological_Process_2023	Regulation Of Mononuclear Cell Migration (GO:0071675)	2/22	5.356497e-03	3.042044e-02	0	0	2.028571e+01	1.060830e+02	LYN;CSF1R
GO_Biological_Process_2023	Cytoskeleton-Dependent Intracellular Transport (GO:0030705)	2/22	5.356497e-03	3.042044e-02	0	0	2.028571e+01	1.060830e+02	TUBA1B;TUBA1A
GO_Biological_Process_2023	Dendritic Cell Differentiation (GO:0097028)	2/22	5.356497e-03	3.042044e-02	0	0	2.028571e+01	1.060830e+02	LYN;TREM2
GO_Biological_Process_2023	Positive Regulation Of Cholesterol Efflux (GO:0010875)	2/22	5.356497e-03	3.042044e-02	0	0	2.028571e+01	1.060830e+02	TREM2;APOE
GO_Biological_Process_2023	Positive Regulation Of Viral Life Cycle (GO:1903902)	2/22	5.356497e-03	3.042044e-02	0	0	2.028571e+01	1.060830e+02	CD74;HLA-DRB1
GO_Biological_Process_2023	Negative Regulation Of Cellular Process (GO:0048523)	8/537	5.509561e-03	3.115988e-02	0	0	3.184187e+00	1.656182e+01	LYN;FTH1;APLP2;TREM2;TGFBI;ACTB;S100A11;RHOB
GO_Biological_Process_2023	Positive Regulation Of Neuron Apoptotic Process (GO:0043525)	2/23	5.847620e-03	3.253186e-02	0	0	1.931876e+01	9.933165e+01	GRN;TYROBP
GO_Biological_Process_2023	Positive Regulation Of Neutrophil Migration (GO:1902624)	2/23	5.847620e-03	3.253186e-02	0	0	1.931876e+01	9.933165e+01	CD74;RAC1
GO_Biological_Process_2023	Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429)	2/23	5.847620e-03	3.253186e-02	0	0	1.931876e+01	9.933165e+01	LYN;FCER1G
GO_Biological_Process_2023	Regulation Of T Cell Migration (GO:2000404)	2/23	5.847620e-03	3.253186e-02	0	0	1.931876e+01	9.933165e+01	PYCARD;AIF1
GO_Biological_Process_2023	Actin Filament Organization (GO:0007015)	4/144	5.925473e-03	3.283097e-02	0	0	5.880952e+00	3.016043e+01	MARCKS;GSN;RAC1;AIF1
GO_Biological_Process_2023	Negative Regulation Of Multicellular Organismal Process (GO:0051241)	5/231	6.095775e-03	3.363782e-02	0	0	4.581742e+00	2.336761e+01	SRGN;MEF2C;GRN;SPI1;TREM2
GO_Biological_Process_2023	Defense Response To Gram-negative Bacterium (GO:0050829)	3/75	6.312137e-03	3.439167e-02	0	0	8.517182e+00	4.314192e+01	PYCARD;TREM2;LYZ
GO_Biological_Process_2023	Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116)	2/24	6.358547e-03	3.439167e-02	0	0	1.843970e+01	9.326719e+01	CST3;PYCARD
GO_Biological_Process_2023	Fc-gamma Receptor Signaling Pathway (GO:0038094)	2/24	6.358547e-03	3.439167e-02	0	0	1.843970e+01	9.326719e+01	LYN;FCER1G
GO_Biological_Process_2023	Negative Regulation Of Ossification (GO:0030279)	2/24	6.358547e-03	3.439167e-02	0	0	1.843970e+01	9.326719e+01	SRGN;MEF2C
GO_Biological_Process_2023	Cell Morphogenesis Involved In Differentiation (GO:0000904)	2/24	6.358547e-03	3.439167e-02	0	0	1.843970e+01	9.326719e+01	MEF2C;SPI1
GO_Biological_Process_2023	Regulation Of Neutrophil Chemotaxis (GO:0090022)	2/25	6.889074e-03	3.639460e-02	0	0	1.763709e+01	8.779423e+01	CD74;RAC1
GO_Biological_Process_2023	Regulation Of Platelet Aggregation (GO:0090330)	2/25	6.889074e-03	3.639460e-02	0	0	1.763709e+01	8.779423e+01	LYN;CD9
GO_Biological_Process_2023	Positive Regulation Of T Cell Migration (GO:2000406)	2/25	6.889074e-03	3.639460e-02	0	0	1.763709e+01	8.779423e+01	PYCARD;AIF1
GO_Biological_Process_2023	Secretory Granule Organization (GO:0033363)	2/25	6.889074e-03	3.639460e-02	0	0	1.763709e+01	8.779423e+01	SRGN;AP1S2
GO_Biological_Process_2023	Sterol Transport (GO:0015918)	2/25	6.889074e-03	3.639460e-02	0	0	1.763709e+01	8.779423e+01	MSR1;NPC2
GO_Biological_Process_2023	Positive Regulation Of Interleukin-2 Production (GO:0032743)	2/25	6.889074e-03	3.639460e-02	0	0	1.763709e+01	8.779423e+01	CD86;CLEC7A
GO_Biological_Process_2023	Proteolysis Involved In Protein Catabolic Process (GO:0051603)	3/78	7.035336e-03	3.702379e-02	0	0	8.175258e+00	4.052320e+01	CTSZ;CTSH;CTSS
GO_Biological_Process_2023	Regulation Of Inflammatory Response (GO:0050727)	5/240	7.137320e-03	3.741603e-02	0	0	4.404255e+00	2.176767e+01	PYCARD;GRN;TMSB4X;APOE;METRNL
GO_Biological_Process_2023	Fc Receptor Signaling Pathway (GO:0038093)	2/26	7.438995e-03	3.855266e-02	0	0	1.690136e+01	8.283390e+01	LYN;FCER1G
GO_Biological_Process_2023	Negative Regulation Of Receptor-Mediated Endocytosis (GO:0048261)	2/26	7.438995e-03	3.855266e-02	0	0	1.690136e+01	8.283390e+01	APOC1;RAC1
GO_Biological_Process_2023	Plasma Membrane Invagination (GO:0099024)	2/26	7.438995e-03	3.855266e-02	0	0	1.690136e+01	8.283390e+01	MSR1;GSN
GO_Biological_Process_2023	Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901)	3/80	7.543674e-03	3.894707e-02	0	0	7.962110e+00	3.891120e+01	PYCARD;LYN;APOE
GO_Biological_Process_2023	Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088)	3/81	7.805783e-03	4.014824e-02	0	0	7.859635e+00	3.814195e+01	PYCARD;SPI1;TMSB4X
GO_Biological_Process_2023	T Cell Activation Involved In Immune Response (GO:0002286)	2/27	8.008107e-03	4.072780e-02	0	0	1.622449e+01	7.832049e+01	CD74;FCER1G
